Component,Origin,License
core,"github.com/bgentry/speakeasy",MIT
core,"github.com/bhmj/jsonslice",MIT
core,"github.com/bifurcation/mint",MIT
core,"github.com/bifurcation/mint/syntax",MIT
core,"github.com/bitly/go-hostpool",MIT
core,"github.com/blabber/go-freebsd-sysctl/sysctl",ISC
core,"github.com/blang/semver",MIT
core,"github.com/boltdb/bolt",MIT
core,"github.com/boltdb/bolt/cmd/bolt",MIT
core,"github.com/bombsimon/wsl/v3",MIT
core,"github.com/bradfitz/gomemcache/memcache",Apache-2.0
core,"github.com/brancz/gojsontoyaml",MIT
core,"github.com/caddyserver/caddy",Apache-2.0
core,"github.com/caddyserver/caddy/caddy/caddymain",Apache-2.0
core,"github.com/caddyserver/caddy/caddyfile",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/basicauth",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/bind",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/browse",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/errors",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/expvar",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/extensions",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/fastcgi",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/gzip",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/header",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/httpserver",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/index",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/internalsrv",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/limits",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/log",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/markdown",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/markdown/metadata",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/markdown/summary",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/mime",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/pprof",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/proxy",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/push",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/redirect",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/requestid",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/rewrite",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/root",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/staticfiles",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/status",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/templates",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/timeouts",Apache-2.0
core,"github.com/caddyserver/caddy/caddyhttp/websocket",Apache-2.0
core,"github.com/caddyserver/caddy/caddytls",Apache-2.0
core,"github.com/caddyserver/caddy/onevent",Apache-2.0
core,"github.com/caddyserver/caddy/onevent/hook",Apache-2.0
core,"github.com/caddyserver/caddy/telemetry",Apache-2.0
core,"github.com/campoy/embedmd",Apache-2.0
core,"github.com/campoy/embedmd/embedmd",Apache-2.0
core,"github.com/casbin/casbin/v2",Apache-2.0
core,"github.com/casbin/casbin/v2/config",Apache-2.0
core,"github.com/casbin/casbin/v2/effect",Apache-2.0
core,"github.com/casbin/casbin/v2/errors",Apache-2.0
core,"github.com/casbin/casbin/v2/log",Apache-2.0
core,"github.com/casbin/casbin/v2/model",Apache-2.0
core,"github.com/casbin/casbin/v2/persist",Apache-2.0
core,"github.com/casbin/casbin/v2/persist/file-adapter",Apache-2.0
core,"github.com/casbin/casbin/v2/rbac",Apache-2.0
core,"github.com/casbin/casbin/v2/rbac/default-role-manager",Apache-2.0
core,"github.com/casbin/casbin/v2/util",Apache-2.0
core,"github.com/cenkalti/backoff",MIT
core,"github.com/census-instrumentation/opencensus-proto/gen-go/agent/common/v1",Apache-2.0
core,"github.com/census-instrumentation/opencensus-proto/gen-go/agent/metrics/v1",Apache-2.0
core,"github.com/census-instrumentation/opencensus-proto/gen-go/agent/trace/v1",Apache-2.0
core,"github.com/census-instrumentation/opencensus-proto/gen-go/metrics/v1",Apache-2.0
core,"github.com/census-instrumentation/opencensus-proto/gen-go/resource/v1",Apache-2.0
core,"github.com/census-instrumentation/opencensus-proto/gen-go/trace/v1",Apache-2.0
core,"github.com/cespare/prettybench",MIT
core,"github.com/cespare/xxhash",MIT
core,"github.com/cespare/xxhash/v2",MIT
core,"github.com/chai2010/gettext-go",NewBSD
core,"github.com/chai2010/gettext-go/examples/hi",NewBSD
core,"github.com/chai2010/gettext-go/gettext",NewBSD
core,"github.com/chai2010/gettext-go/gettext/mo",NewBSD
core,"github.com/chai2010/gettext-go/gettext/plural",NewBSD
core,"github.com/chai2010/gettext-go/gettext/po",NewBSD
core,"github.com/checkpoint-restore/go-criu",Apache-2.0
core,"github.com/checkpoint-restore/go-criu/phaul",Apache-2.0
core,"github.com/checkpoint-restore/go-criu/rpc",Apache-2.0
core,"github.com/checkpoint-restore/go-criu/stats",Apache-2.0
core,"github.com/cheekybits/genny/examples/davechaney",MIT
core,"github.com/cheekybits/genny/generic",MIT
core,"github.com/cheekybits/genny/parse",MIT
core,"github.com/chzyer/readline",MIT
core,"github.com/chzyer/test",MIT
core,"github.com/cihub/seelog",NewBSD
core,"github.com/cilium/ebpf",MIT
core,"github.com/cilium/ebpf/asm",MIT
core,"github.com/cilium/ebpf/internal",MIT
core,"github.com/cilium/ebpf/internal/btf",MIT
core,"github.com/cilium/ebpf/internal/testutils",MIT
core,"github.com/cilium/ebpf/internal/unix",MIT
core,"github.com/circonus-labs/circonus-gometrics",FreeBSD
core,"github.com/circonus-labs/circonus-gometrics/api",FreeBSD
core,"github.com/circonus-labs/circonus-gometrics/api/config",FreeBSD
core,"github.com/circonus-labs/circonus-gometrics/checkmgr",FreeBSD
core,"github.com/circonus-labs/circonusllhist",FreeBSD
core,"github.com/clbanning/mxj",MIT
core,"github.com/clbanning/mxj/x2j",MIT
core,"github.com/clbanning/x2j",NewBSD
core,"github.com/client9/misspell",MIT
core,"github.com/cloudflare/cfssl/api",FreeBSD
core,"github.com/cloudflare/cfssl/api/bundle",FreeBSD
core,"github.com/cloudflare/cfssl/api/certinfo",FreeBSD
core,"github.com/cloudflare/cfssl/api/client",FreeBSD
core,"github.com/cloudflare/cfssl/api/crl",FreeBSD
core,"github.com/cloudflare/cfssl/api/gencrl",FreeBSD
core,"github.com/cloudflare/cfssl/api/generator",FreeBSD
core,"github.com/cloudflare/cfssl/api/health",FreeBSD
core,"github.com/cloudflare/cfssl/api/info",FreeBSD
core,"github.com/cloudflare/cfssl/api/initca",FreeBSD
core,"github.com/cloudflare/cfssl/api/ocsp",FreeBSD
core,"github.com/cloudflare/cfssl/api/revoke",FreeBSD
core,"github.com/cloudflare/cfssl/api/scan",FreeBSD
core,"github.com/cloudflare/cfssl/api/signhandler",FreeBSD
core,"github.com/cloudflare/cfssl/auth",FreeBSD
core,"github.com/cloudflare/cfssl/bundler",FreeBSD
core,"github.com/cloudflare/cfssl/certdb",FreeBSD
core,"github.com/cloudflare/cfssl/certdb/dbconf",FreeBSD
core,"github.com/cloudflare/cfssl/certdb/sql",FreeBSD
core,"github.com/cloudflare/cfssl/certdb/testdb",FreeBSD
core,"github.com/cloudflare/cfssl/certinfo",FreeBSD
core,"github.com/cloudflare/cfssl/cli",FreeBSD
core,"github.com/cloudflare/cfssl/cli/bundle",FreeBSD
core,"github.com/cloudflare/cfssl/cli/certinfo",FreeBSD
core,"github.com/cloudflare/cfssl/cli/crl",FreeBSD
core,"github.com/cloudflare/cfssl/cli/gencert",FreeBSD
core,"github.com/cloudflare/cfssl/cli/gencrl",FreeBSD
core,"github.com/cloudflare/cfssl/cli/gencsr",FreeBSD
core,"github.com/cloudflare/cfssl/cli/genkey",FreeBSD
core,"github.com/cloudflare/cfssl/cli/info",FreeBSD
core,"github.com/cloudflare/cfssl/cli/ocspdump",FreeBSD
core,"github.com/cloudflare/cfssl/cli/ocsprefresh",FreeBSD
core,"github.com/cloudflare/cfssl/cli/ocspserve",FreeBSD
core,"github.com/cloudflare/cfssl/cli/ocspsign",FreeBSD
core,"github.com/cloudflare/cfssl/cli/printdefault",FreeBSD
core,"github.com/cloudflare/cfssl/cli/revoke",FreeBSD
core,"github.com/cloudflare/cfssl/cli/scan",FreeBSD
core,"github.com/cloudflare/cfssl/cli/selfsign",FreeBSD
core,"github.com/cloudflare/cfssl/cli/serve",FreeBSD
core,"github.com/cloudflare/cfssl/cli/sign",FreeBSD
core,"github.com/cloudflare/cfssl/cli/version",FreeBSD
core,"github.com/cloudflare/cfssl/config",FreeBSD
core,"github.com/cloudflare/cfssl/crl",FreeBSD
core,"github.com/cloudflare/cfssl/crypto/pkcs7",FreeBSD
core,"github.com/cloudflare/cfssl/csr",FreeBSD
core,"github.com/cloudflare/cfssl/errors",FreeBSD
core,"github.com/cloudflare/cfssl/helpers",FreeBSD
core,"github.com/cloudflare/cfssl/helpers/derhelpers",FreeBSD
core,"github.com/cloudflare/cfssl/helpers/testsuite",FreeBSD
core,"github.com/cloudflare/cfssl/info",FreeBSD
core,"github.com/cloudflare/cfssl/initca",FreeBSD
core,"github.com/cloudflare/cfssl/log",FreeBSD
core,"github.com/cloudflare/cfssl/multiroot/config",FreeBSD
core,"github.com/cloudflare/cfssl/ocsp",FreeBSD
core,"github.com/cloudflare/cfssl/ocsp/config",FreeBSD
core,"github.com/cloudflare/cfssl/revoke",FreeBSD
core,"github.com/cloudflare/cfssl/scan",FreeBSD
core,"github.com/cloudflare/cfssl/scan/crypto/tls",FreeBSD
core,"github.com/cloudflare/cfssl/selfsign",FreeBSD
core,"github.com/cloudflare/cfssl/signer",FreeBSD
core,"github.com/cloudflare/cfssl/signer/local",FreeBSD
core,"github.com/cloudflare/cfssl/signer/remote",FreeBSD
core,"github.com/cloudflare/cfssl/signer/universal",FreeBSD
core,"github.com/cloudflare/cfssl/transport",FreeBSD
core,"github.com/cloudflare/cfssl/transport/ca",FreeBSD
core,"github.com/cloudflare/cfssl/transport/core",FreeBSD
core,"github.com/cloudflare/cfssl/transport/example/exlib",FreeBSD
core,"github.com/cloudflare/cfssl/transport/kp",FreeBSD
core,"github.com/cloudflare/cfssl/transport/roots",FreeBSD
core,"github.com/cloudflare/cfssl/transport/roots/system",FreeBSD
core,"github.com/cloudflare/cfssl/ubiquity",FreeBSD
core,"github.com/cloudflare/cfssl/whitelist",ISC
core,"github.com/cloudfoundry-incubator/candiedyaml",Apache-2.0
core,"github.com/clusterhq/flocker-go",Apache-2.0
core,"github.com/cobaugh/osrelease",NewBSD
core,"github.com/cockroachdb/apd",Apache-2.0
core,"github.com/cockroachdb/cockroach-go/crdb",Apache-2.0
core,"github.com/cockroachdb/cockroach-go/testserver",Apache-2.0
core,"github.com/cockroachdb/datadriven",Apache-2.0
core,"github.com/codahale/hdrhistogram",MIT
core,"github.com/codegangsta/negroni",MIT
core,"github.com/container-storage-interface/spec/lib/go/csi",Apache-2.0
core,"github.com/containerd/cgroups",Apache-2.0
core,"github.com/containerd/cgroups/stats/v1",Apache-2.0
core,"github.com/containerd/cgroups/v2",Apache-2.0
core,"github.com/containerd/cgroups/v2/stats",Apache-2.0
core,"github.com/containerd/console",Apache-2.0
core,"github.com/containerd/containerd",Apache-2.0
core,"github.com/containerd/containerd/api/events",Apache-2.0
core,"github.com/containerd/containerd/api/services/containers/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/content/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/diff/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/events/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/images/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/introspection/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/leases/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/namespaces/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/snapshots/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/tasks/v1",Apache-2.0
core,"github.com/containerd/containerd/api/services/version/v1",Apache-2.0
core,"github.com/containerd/containerd/api/types",Apache-2.0
core,"github.com/containerd/containerd/api/types/task",Apache-2.0
core,"github.com/containerd/containerd/archive",Apache-2.0
core,"github.com/containerd/containerd/archive/compression",Apache-2.0
core,"github.com/containerd/containerd/archive/tartest",Apache-2.0
core,"github.com/containerd/containerd/cio",Apache-2.0
core,"github.com/containerd/containerd/cmd/containerd/command",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/app",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/containers",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/content",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/events",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/images",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/install",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/leases",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/namespaces",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/plugins",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/pprof",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/run",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/shim",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/snapshots",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/tasks",Apache-2.0
core,"github.com/containerd/containerd/cmd/ctr/commands/version",Apache-2.0
core,"github.com/containerd/containerd/containers",Apache-2.0
core,"github.com/containerd/containerd/content",Apache-2.0
core,"github.com/containerd/containerd/content/local",Apache-2.0
core,"github.com/containerd/containerd/content/proxy",Apache-2.0
core,"github.com/containerd/containerd/content/testsuite",Apache-2.0
core,"github.com/containerd/containerd/contrib/nvidia",Apache-2.0
core,"github.com/containerd/containerd/defaults",Apache-2.0
core,"github.com/containerd/containerd/diff",Apache-2.0
core,"github.com/containerd/containerd/diff/apply",Apache-2.0
core,"github.com/containerd/containerd/diff/lcow",Apache-2.0
core,"github.com/containerd/containerd/diff/walking",Apache-2.0
core,"github.com/containerd/containerd/diff/walking/plugin",Apache-2.0
core,"github.com/containerd/containerd/diff/windows",Apache-2.0
core,"github.com/containerd/containerd/errdefs",Apache-2.0
core,"github.com/containerd/containerd/events",Apache-2.0
core,"github.com/containerd/containerd/events/exchange",Apache-2.0
core,"github.com/containerd/containerd/filters",Apache-2.0
core,"github.com/containerd/containerd/gc",Apache-2.0
core,"github.com/containerd/containerd/gc/scheduler",Apache-2.0
core,"github.com/containerd/containerd/identifiers",Apache-2.0
core,"github.com/containerd/containerd/images",Apache-2.0
core,"github.com/containerd/containerd/images/archive",Apache-2.0
core,"github.com/containerd/containerd/images/oci",Apache-2.0
core,"github.com/containerd/containerd/labels",Apache-2.0
core,"github.com/containerd/containerd/leases",Apache-2.0
core,"github.com/containerd/containerd/leases/proxy",Apache-2.0
core,"github.com/containerd/containerd/log",Apache-2.0
core,"github.com/containerd/containerd/metadata",Apache-2.0
core,"github.com/containerd/containerd/metadata/boltutil",Apache-2.0
core,"github.com/containerd/containerd/metrics/cgroups",Apache-2.0
core,"github.com/containerd/containerd/mount",Apache-2.0
core,"github.com/containerd/containerd/namespaces",Apache-2.0
core,"github.com/containerd/containerd/oci",Apache-2.0
core,"github.com/containerd/containerd/pkg/dialer",Apache-2.0
core,"github.com/containerd/containerd/pkg/progress",Apache-2.0
core,"github.com/containerd/containerd/pkg/seed",Apache-2.0
core,"github.com/containerd/containerd/pkg/testutil",Apache-2.0
core,"github.com/containerd/containerd/platforms",Apache-2.0
core,"github.com/containerd/containerd/plugin",Apache-2.0
core,"github.com/containerd/containerd/protobuf/plugin",Apache-2.0
core,"github.com/containerd/containerd/protobuf/plugin/fieldpath",Apache-2.0
core,"github.com/containerd/containerd/reference",Apache-2.0
core,"github.com/containerd/containerd/remotes",Apache-2.0
core,"github.com/containerd/containerd/remotes/docker",Apache-2.0
core,"github.com/containerd/containerd/remotes/docker/schema1",Apache-2.0
core,"github.com/containerd/containerd/rootfs",Apache-2.0
core,"github.com/containerd/containerd/runtime",Apache-2.0
core,"github.com/containerd/containerd/runtime/linux/runctypes",Apache-2.0
core,"github.com/containerd/containerd/runtime/proc",Apache-2.0
core,"github.com/containerd/containerd/runtime/restart",Apache-2.0
core,"github.com/containerd/containerd/runtime/restart/monitor",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1/linux",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1/linux/proc",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1/shim",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1/shim/client",Apache-2.0
core,"github.com/containerd/containerd/runtime/v1/shim/v1",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/runc",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/runc/options",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/runhcs",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/runhcs/options",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/shim",Apache-2.0
core,"github.com/containerd/containerd/runtime/v2/task",Apache-2.0
core,"github.com/containerd/containerd/services",Apache-2.0
core,"github.com/containerd/containerd/services/containers",Apache-2.0
core,"github.com/containerd/containerd/services/content",Apache-2.0
core,"github.com/containerd/containerd/services/diff",Apache-2.0
core,"github.com/containerd/containerd/services/events",Apache-2.0
core,"github.com/containerd/containerd/services/healthcheck",Apache-2.0
core,"github.com/containerd/containerd/services/images",Apache-2.0
core,"github.com/containerd/containerd/services/introspection",Apache-2.0
core,"github.com/containerd/containerd/services/leases",Apache-2.0
core,"github.com/containerd/containerd/services/namespaces",Apache-2.0
core,"github.com/containerd/containerd/services/opt",Apache-2.0
core,"github.com/containerd/containerd/services/server",Apache-2.0
core,"github.com/containerd/containerd/services/server/config",Apache-2.0
core,"github.com/containerd/containerd/services/snapshots",Apache-2.0
core,"github.com/containerd/containerd/services/tasks",Apache-2.0
core,"github.com/containerd/containerd/services/version",Apache-2.0
core,"github.com/containerd/containerd/snapshots",Apache-2.0
core,"github.com/containerd/containerd/snapshots/btrfs",Apache-2.0
core,"github.com/containerd/containerd/snapshots/lcow",Apache-2.0
core,"github.com/containerd/containerd/snapshots/native",Apache-2.0
core,"github.com/containerd/containerd/snapshots/overlay",Apache-2.0
core,"github.com/containerd/containerd/snapshots/proxy",Apache-2.0
core,"github.com/containerd/containerd/snapshots/storage",Apache-2.0
core,"github.com/containerd/containerd/snapshots/testsuite",Apache-2.0
core,"github.com/containerd/containerd/snapshots/windows",Apache-2.0
core,"github.com/containerd/containerd/sys",Apache-2.0
core,"github.com/containerd/containerd/sys/reaper",Apache-2.0
core,"github.com/containerd/containerd/version",Apache-2.0
core,"github.com/containerd/containerd/windows",Apache-2.0
core,"github.com/containerd/containerd/windows/hcsshimtypes",Apache-2.0
core,"github.com/containerd/continuity",Apache-2.0
core,"github.com/containerd/continuity/commands",Apache-2.0
core,"github.com/containerd/continuity/continuityfs",Apache-2.0
core,"github.com/containerd/continuity/devices",Apache-2.0
core,"github.com/containerd/continuity/driver",Apache-2.0
core,"github.com/containerd/continuity/fs",Apache-2.0
core,"github.com/containerd/continuity/fs/fstest",Apache-2.0
